region,dep_city,dep_Adress,dep_CC,dep_date,dep_time,dep_time_slot,Distance_To_Dep,arr_city,arr_Adress,arr_CC,arr_date,arr_time,arr_time_slot,Distance_From_Arrival,price,currency,distance_in_meters,duration,vehicle_make,vehicle_model
0,Paris,TotalEnergies,FR,20-01-23,0:30:00,4,4.464425178,Nantes,Stade de la Beaujoire,FR,20-01-23,4:20:00,4,4.721310035,32,EUR,370348,13800,,
0,Paris,Gare routière RATP - Juvisy RER,FR,20-01-23,7:40:00,1,18.58661032,Nantes,Gare de Rezé Pont-Rousseau,FR,20-01-23,11:40:00,1,2.762160643,25,EUR,380185,14400,RENAULT,CLIO
0,Paris,35 Rue de la Gare,FR,20-01-23,8:30:00,1,26.37910285,Nantes,"6 Route de la Chapelle-sur-Erdre, 44300 Nantes",FR,20-01-23,13:20:00,2,4.422381171,29,EUR,396878,17400,MERCEDES,CLASSE C
0,Paris,"Massy Gare TGV, Massy",FR,20-01-23,8:50:00,1,15.99343619,Nantes,"Le Cardo, Orvault",FR,20-01-23,12:30:00,2,5.416233484,27,EUR,360571,13200,PEUGEOT,2008
0,Paris,"24b Pl. de la Nation, Paris",FR,20-01-23,9:00:00,1,3.387711656,Nantes,"Gare Sud, Nantes",FR,20-01-23,13:00:00,2,0.876251433,31,EUR,382781,14400,PEUGEOT,807
0,Paris,Porte d'Orléans,FR,20-01-23,9:00:00,1,4.228081626,Nantes,Haluchère-Batignolles,FR,20-01-23,12:50:00,2,4.127774652,32,EUR,370929,13800,VOLKSWAGEN,TIGUAN
0,Paris,Villejuif louis aragon,FR,20-01-23,9:30:00,1,7.781714923,Nantes,Nantes Haluchère,FR,20-01-23,13:30:00,2,4.234647286,25,EUR,371777,14400,RENAULT,CLIO
0,Paris,"Montigny-le-Bretonneux, Montigny-le-Bretonneux",FR,20-01-23,9:40:00,1,23.92832321,Nantes,"Gare de Nantes, Nantes",FR,20-01-23,13:30:00,2,0.767260491,29,EUR,357689,13800,TOYOTA,RAV4
0,Paris,"14 Rue Jean Bleuzen, 92170 Vanves, France",FR,20-01-23,10:00:00,1,5.956831832,Nantes,"Saint-André-de-la-Marche, 49450 Sèvremoine, France",FR,20-01-23,13:50:00,2,44.12822103,23,EUR,370500,13800,,
0,Paris,"Mairie de Montreuil, Montreuil",FR,20-01-23,10:00:00,1,6.527897995,Nantes,"Centre commercial Auchan Saint Sebastien, 2 Rue Pierre Mendès France, 44230 Saint-Sébastien-sur-Loire",FR,20-01-23,14:20:00,2,5.380660337,30,EUR,390444,15600,TOYOTA,C-HR
0,Paris,"Massy Gare TGV, Massy",FR,20-01-23,10:00:00,1,15.99343619,Nantes,Lidl Nantes,FR,20-01-23,13:40:00,2,4.422381171,32,EUR,361693,13200,RENAULT,CAPTUR
0,Paris,"Pont de Suresnes, Paris, France",FR,20-01-23,11:40:00,1,9.092858205,Nantes,"Rte de Vannes, Saint-Herblain, France",FR,20-01-23,15:40:00,2,5.691525265,32,EUR,380430,14400,PEUGEOT,308
0,Paris,"Avia, Saint-Mandé",FR,20-01-23,11:50:00,1,4.811420429,Nantes,Mairie de Les Sorinières,FR,20-01-23,15:50:00,2,7.918316127,23,EUR,389064,14400,CITROEN,C3 PICASSO
0,Paris,Villiers-sur-Marne - Le Plessis-Trévise,FR,20-01-23,12:00:00,2,14.46565847,Nantes,Gare SNCF Nantes,FR,20-01-23,16:10:00,3,0.815094877,23,EUR,391131,15000,,
0,Paris,"Parking Indigo Noisy-Le-Grand Mont D'Est, Noisy-le-Grand",FR,20-01-23,12:50:00,2,14.25661393,Nantes,"Rue des Marguerites, Sèvremoine",FR,20-01-23,17:20:00,3,35.28470648,32,EUR,390008,16200,OPEL,ASTRA
0,Paris,"2 Bd Carnot, 75012 Paris, France",FR,20-01-23,12:50:00,2,4.604234264,Nantes,"Gare Sud, Nantes",FR,20-01-23,16:50:00,3,0.815103927,39,EUR,381500,14400,TOYOTA,VERSO
0,Paris,"221 Rue de la Frm Saint-Simon, Gonesse",FR,20-01-23,13:00:00,2,13.89655558,Nantes,"Gare de Pornic, Pornic",FR,20-01-23,18:10:00,3,42.7700389,29,EUR,448052,18600,CITROEN,C8
0,Paris,"Porte des Lilas, 75020 Paris, France",FR,20-01-23,13:20:00,2,4.563926199,Nantes,"Centre commercial Auchan Saint Sebastien, 2 Rue Pierre Mendès France, 44230 Saint-Sébastien-sur-Loire",FR,20-01-23,17:30:00,3,5.380660337,45,EUR,388130,15000,RENAULT,SCENIC III
0,Paris,"Vélodrome National de Saint-Quentin-en-Yvelines, Montigny-le-Bretonneux",FR,20-01-23,13:30:00,2,24.45225705,Nantes,"44 Rte de la Limouzinière, Saint-Philbert-de-Grand-Lieu",FR,20-01-23,18:30:00,3,22.22136373,25,EUR,384075,18000,,
0,Paris,Lidl,FR,20-01-23,13:40:00,2,19.72495062,Nantes,"44190 Gétigné, France",FR,20-01-23,19:10:00,3,27.79713226,26,EUR,406302,19800,SUZUKI,SWIFT
0,Paris,"20 Boulevard Pershing, 75017 Paris-17E-Arrondissement, France",FR,20-01-23,14:20:00,2,5.71602984,Nantes,"14 Quai de Malakoff, 44000 Nantes, France",FR,20-01-23,18:30:00,3,0.780511149,36,EUR,384096,15000,DACIA,DUSTER
0,Paris,Massy Gare TGV,FR,20-01-23,15:30:00,2,15.99338963,Nantes,JD-Conseils,FR,20-01-23,19:00:00,3,6.921151984,23,EUR,357593,12600,VOLKSWAGEN,TOURAN
0,Paris,"Rueil-Malmaison, Rueil-Malmaison",FR,20-01-23,15:30:00,2,13.57793517,Nantes,"6 Route de la Chapelle-sur-Erdre, 44300 Nantes",FR,20-01-23,19:30:00,3,4.422381171,40,EUR,383970,14400,VOLKSWAGEN,GOLF 7
0,Paris,"61 Rue du Général Leclerc, 92130 Issy-les-Moulineaux, France",FR,20-01-23,16:00:00,3,6.817089741,Nantes,Gare de Nantes,FR,20-01-23,20:00:00,4,0.767260491,25,EUR,373342,14400,TOYOTA,YARIS
0,Paris,"61 Rue des Chasseurs, Brunoy",FR,20-01-23,16:00:00,3,19.86627503,Nantes,Beaurepaire,FR,20-01-23,20:10:00,4,49.26492026,26,EUR,394421,15000,AUDI,A4
0,Paris,"1 Pl. Etienne François Choiseul, Montigny-le-Bretonneux",FR,20-01-23,16:00:00,3,23.77689229,Nantes,"14 Quai de Malakoff, 44000 Nantes, France",FR,20-01-23,19:50:00,3,0.780511149,27,EUR,363677,13800,RENAULT,TWINGO
0,Paris,"8 Rdpt du Souvenir Français, La Garenne-Colombes",FR,20-01-23,16:00:00,3,9.4075416,Nantes,Haluchère-Batignolles,FR,20-01-23,20:10:00,4,4.127679656,32,EUR,378836,15000,AUDI,A1
0,Paris,"Av. Henri Martin, Paris, France",FR,20-01-23,16:00:00,3,5.862197549,Nantes,Haluchère-Batignolles,FR,20-01-23,20:00:00,4,4.127774652,32,EUR,375235,14400,RENAULT,CLIO IV
0,Paris,Paul Vaillant Coul Vaillant Couturier,FR,20-01-23,16:00:00,3,6.877924089,Nantes,Pirmil,FR,20-01-23,20:00:00,4,2.563222779,51,EUR,378338,14400,MERCEDES,CLASSE GLC
0,Paris,"Gare Routière Mantes-La-Ville - Quai 30, Mantes-la-Ville",FR,20-01-23,16:30:00,3,49.48943659,Nantes,"Le Cardo, Orvault",FR,20-01-23,20:50:00,4,5.416236935,26,EUR,383885,15600,RENAULT,MEGANE
0,Paris,"Safran Aircraft Engines, Moissy-Cramayel",FR,20-01-23,16:30:00,3,35.70578395,Nantes,Vallet,FR,20-01-23,20:40:00,4,22.64777539,39,EUR,388061,15000,VOLKSWAGEN,POLO
0,Paris,"Avenue du Maréchal Joffre, 94124 Fontenay sous Bois Cedex, France",FR,20-01-23,16:40:00,3,9.662048391,Nantes,"25 Rue Esnoul des Châtelets, 44200 Nantes",FR,20-01-23,20:50:00,4,2.565196857,30,EUR,392873,15000,,
0,Paris,Robinson RER,FR,20-01-23,17:00:00,3,9.949093854,Nantes,"Pl. Pirmil, 44200 Nantes, France",FR,20-01-23,21:00:00,4,2.386629021,25,EUR,377227,14400,PEUGEOT,307
0,Paris,78 Rue d'Estienne d'Orves,FR,20-01-23,17:00:00,3,9.586500517,Nantes,Péage d'Ancenis,FR,20-01-23,21:00:00,4,33.70201554,32,EUR,388823,14400,RENAULT,MEGANE
0,Paris,"Gare de Longjumeau, Longjumeau",FR,20-01-23,17:10:00,3,17.47797478,Nantes,"Le Cardo, 44700 Orvault, France",FR,20-01-23,20:50:00,4,5.416233484,32,EUR,365317,13200,CITROEN,C4
0,Paris,"Lycée international de Saint-Germain-en-Laye, Saint-Germain-en-Laye",FR,20-01-23,17:20:00,3,21.66269742,Nantes,"Decathlon Nantes Vertou, Vertou",FR,20-01-23,21:40:00,4,5.777599814,30,EUR,383211,15600,GOLF,4
0,Paris,"19 Boulevard Jourdan, 75014 Paris",FR,20-01-23,17:50:00,3,4.174022213,Nantes,Le Cardo,FR,20-01-23,21:40:00,4,5.416236935,27,EUR,374589,13800,PEUGEOT,308
0,Paris,"19 Boulevard Jourdan, 75014 Paris",FR,20-01-23,17:50:00,3,4.174022213,Nantes,"Pl. Pirmil, 44200 Nantes, France",FR,20-01-23,21:40:00,4,2.386629021,27,EUR,379182,13800,RENAULT,CLIO V
0,Paris,"Musée Aéronautique et Spatial du groupe SAFRAN, Réau",FR,20-01-23,17:50:00,3,35.63206929,Nantes,"Saint-Pierre-Montlimart, Montrevault-sur-Èvre",FR,20-01-23,22:00:00,4,40.17643139,32,EUR,361857,15000,PEUGEOT,206
0,Paris,Saint-Cyr-l'École,FR,20-01-23,18:00:00,3,21.70048422,Nantes,"Parc des Expositions de la Beaujoire, Nantes",FR,20-01-23,22:00:00,4,4.84936174,25,EUR,365379,14400,PEUGEOT,407
0,Paris,"Jouy-en-Josas, Jouy-en-Josas",FR,20-01-23,18:00:00,3,17.17576149,Nantes,"Gare d’Ancenis, Ancenis-Saint-Géréon",FR,20-01-23,21:40:00,4,32.91028137,26,EUR,333627,13200,PEUGEOT,207
0,Paris,Gare Évry Courcouronnes,FR,20-01-23,18:00:00,3,26.25897664,Nantes,Gare SNCF Nantes,FR,20-01-23,21:50:00,4,0.815090124,26,EUR,371015,13800,,
0,Paris,"2 Boulevard Pierre Brossolette, 91220 Brétigny-sur-Orge, France",FR,20-01-23,18:30:00,3,28.03476082,Nantes,Le Cardo,FR,20-01-23,22:40:00,4,5.416236935,22,EUR,364075,15000,RENAULT,MEGANE III
0,Paris,"Bd Hector Berlioz, Saint-Germain-en-Laye",FR,20-01-23,19:00:00,3,21.1910341,Nantes,Challans,FR,21-01-23,0:00:00,4,48.36578941,26,EUR,430305,18000,,
0,Paris,Porte Maillot,FR,20-01-23,19:00:00,3,5.737506324,Nantes,"A11, 44300 Nantes, France",FR,20-01-23,22:50:00,4,5.857567006,37,EUR,378742,13800,OPEL,GRANDLAND X
0,Paris,"Pl. de la Prte de Saint-Cloud, Paris",FR,20-01-23,19:20:00,3,7.315745104,Nantes,"Gare SNCF Nantes, Nantes",FR,20-01-23,23:20:00,4,0.815090124,39,EUR,377352,14400,BMW,4 SERIES
0,Paris,"27 Av. de la Prte d'Italie, Paris",FR,20-01-23,22:20:00,4,4.464482042,Nantes,"44 Rue des Dervallières, Nantes",FR,21-01-23,2:20:00,4,2.129298514,51,EUR,377374,14400,AUDI,A4
0,Paris,TotalEnergies,FR,21-01-23,0:30:00,4,4.464425178,Nantes,Stade de la Beaujoire,FR,21-01-23,4:20:00,4,4.721310035,32,EUR,370348,13800,,
0,Paris,Porte d'Orléans,FR,21-01-23,6:40:00,1,4.228081626,Nantes,"85250 Saint-Fulgent, France",FR,21-01-23,11:00:00,1,49.81715797,22,EUR,400269,15600,RENAULT,SCENIC
0,Paris,"Carrefour Sainte Geneviève Des Bois, Sainte-Geneviève-des-Bois",FR,21-01-23,7:00:00,1,24.26133585,Nantes,"Unnamed Road 44115, 44115 Basse-Goulaine",FR,21-01-23,10:40:00,1,6.545422268,29,EUR,365317,13200,,
0,Paris,"181 Rue Belliard, Paris",FR,21-01-23,8:00:00,1,4.632194735,Nantes,"Saint-Macaire-en-Mauges, Sèvremoine",FR,21-01-23,12:20:00,2,43.72218479,23,EUR,374323,15600,CITROEN,C1
0,Paris,Porte d'Orléans,FR,21-01-23,8:00:00,1,4.228081626,Nantes,Gare de Nantes Sud,FR,21-01-23,12:00:00,2,0.825703814,27,EUR,376984,14400,VOLVO,V60
0,Paris,Corentin Celton,FR,21-01-23,8:10:00,1,7.696458892,Nantes,Hyper U et Drive,FR,21-01-23,13:00:00,2,49.06662722,30,EUR,432406,17400,SKODA,FABIA
0,Paris,Rambouillet,FR,21-01-23,8:30:00,1,44.93790082,Nantes,"44470 Carquefou, France",FR,21-01-23,12:20:00,2,10.01486562,20,EUR,334404,13800,RENAULT,SCENIC II
0,Paris,Chaville,FR,21-01-23,8:30:00,1,12.88231851,Nantes,"11 Rue Mauvoisins, Nantes",FR,21-01-23,12:50:00,2,3.743463662,25,EUR,412119,15600,RENAULT,MEGANE
0,Paris,"77550 Moissy-Cramayel, France",FR,21-01-23,9:00:00,1,31.05659266,Nantes,Bourdonnières,FR,21-01-23,13:00:00,2,4.212337328,25,EUR,392013,14400,VOLVO,C30
0,Paris,77 Rue Sevin Vincent,FR,21-01-23,10:00:00,1,11.17874313,Nantes,"McDonald's, Lotissement du Solet, 357 Route de Vannes, 44800 Saint-Herblain",FR,21-01-23,14:00:00,2,6.220802773,27,EUR,379509,14400,CITROEN,DS3
0,Paris,"47 All. du Château d'Eau, 93340 Le Raincy, France",FR,21-01-23,10:00:00,1,13.7677324,Nantes,Parking du restaurant Grill Courtepaille,FR,21-01-23,15:00:00,2,6.721016229,29,EUR,437007,18000,TOYOTA,AYGO
0,Paris,Rueil-Malmaison,FR,21-01-23,13:30:00,2,13.57790393,Nantes,"Saint-Brevin-les-Pins, France",FR,21-01-23,18:20:00,3,46.39336016,60,EUR,444748,17400,CITROEN,C5 II
0,Paris,"141 boulevard Massena, 75013 Paris",FR,21-01-23,16:30:00,3,4.20829289,Nantes,"Rte de Vannes, Saint-Herblain, France",FR,21-01-23,20:20:00,4,5.691525265,23,EUR,377393,13800,VOLVO,V50
0,Paris,"Massy Gare TGV, Massy",FR,21-01-23,18:00:00,3,15.99343619,Nantes,"La Chapelle-Basse-Mer, Divatte-sur-Loire, France",FR,21-01-23,21:40:00,4,17.20853174,23,EUR,348876,13200,TOYOTA,AURIS
0,Paris,Gare Montparnasse Hall 2,FR,21-01-23,18:00:00,3,3.145816017,Nantes,Cité des Congrès de Nantes,FR,21-01-23,22:00:00,4,0.956338249,32,EUR,379705,14400,RENAULT,CLIO IV
0,Paris,Fontenay-le-Fleury,FR,22-01-23,7:00:00,1,22.97142176,Nantes,"29 Rue de Brest, 44300 Nantes, France",FR,22-01-23,10:50:00,1,5.793234472,23,EUR,361072,13800,PEUGEOT,207
0,Paris,"1 Rue Ary Scheffer, Argenteuil",FR,22-01-23,8:00:00,1,11.87602603,Nantes,"14 Rue du Stade, Bellevigny",FR,22-01-23,13:20:00,2,49.69357968,27,EUR,436401,19200,VOLKSWAGEN,TOURAN
0,Paris,"Versailles Chantiers, Versailles",FR,22-01-23,8:00:00,1,17.22158316,Nantes,Bouaye,FR,22-01-23,12:10:00,2,13.52873924,31,EUR,393689,15000,RENAULT,TWINGO II
0,Paris,Gare de Sainte Geneviève des Bois,FR,22-01-23,9:30:00,1,22.79850312,Nantes,"Rue du Mortier Vannerie, 44120 Vertou, France",FR,22-01-23,13:20:00,2,5.863545403,22,EUR,368037,13800,,
0,Paris,"7 Rue du Vieux Logis, Vigneux-sur-Seine",FR,22-01-23,12:00:00,2,17.88926838,Nantes,151 Rue du Moulin de la Rousselière 44800 Saint-Herblain,FR,22-01-23,16:10:00,3,6.603097935,29,EUR,385629,15000,OPEL,ASTRA
0,Paris,"4bis Av. de Paris, Versailles",FR,22-01-23,12:30:00,2,17.37529454,Nantes,Recteur Schmitt,FR,22-01-23,16:20:00,3,3.772455668,26,EUR,364756,13800,,
0,Paris,"Paris La Défense Arena, Nanterre",FR,22-01-23,14:00:00,2,9.907960488,Nantes,Parking relais P+R Le Cardo,FR,22-01-23,18:10:00,3,5.484114943,29,EUR,388533,15000,RENAULT,GRAND SCENIC
0,Paris,Église Saint-Nicolas,FR,22-01-23,14:00:00,2,40.54218744,Nantes,Morrhonnière-Petit Port,FR,22-01-23,19:00:00,3,2.616899204,30,EUR,459769,18000,,
0,Paris,Soisy-sur-Seine,FR,22-01-23,15:00:00,2,24.16358545,Nantes,"Auchan Nantes St-Sébastien, Saint-Sébastien-sur-Loire",FR,22-01-23,18:50:00,3,5.385227237,31,EUR,376448,13800,PEUGEOT,308
0,Paris,"Montparnasse, Paris",FR,22-01-23,15:00:00,2,2.828875365,Nantes,"Haluchère-Batignolles, Nantes",FR,22-01-23,19:00:00,3,4.127679656,32,EUR,373155,14400,CITROEN,C5
0,Paris,1 Rue du Confluent,FR,22-01-23,15:20:00,2,6.589316403,Nantes,Auchan Nantes St-Sébastien,FR,22-01-23,19:20:00,3,5.385227237,23,EUR,381745,14400,AUDI,A3
0,Paris,10 Rue du Vertbois,FR,22-01-23,16:00:00,3,1.256024856,Nantes,"23 Rue Flandres - Dunkerque 40, 44000 Nantes, France",FR,22-01-23,20:10:00,4,1.267109967,26,EUR,386502,15000,PEUGEOT,208
0,Paris,"Rue Albert 1er, 92370 Chaville, France",FR,22-01-23,16:00:00,3,12.932662,Nantes,11 Rue Monteverdi,FR,22-01-23,20:20:00,4,9.853776919,34,EUR,381213,15600,PEUGEOT,PARTNER II
0,Paris,"141 boulevard Massena, 75013 Paris",FR,22-01-23,16:10:00,3,4.20829289,Nantes,"1 Rue de Cahors, 44800 Saint-Herblain, France",FR,22-01-23,20:00:00,4,4.871956708,32,EUR,382960,13800,RENAULT,CLIO V
0,Paris,"Ermont - Eaubonne, Ermont",FR,22-01-23,16:30:00,3,14.99199172,Nantes,"Parking relais P+R Le Cardo, Orvault",FR,22-01-23,22:30:00,4,5.484114943,39,EUR,502677,21600,DACIA,SANDERO
0,Paris,"E.Leclerc BOIS D'ARCY, Bois-d'Arcy",FR,22-01-23,17:00:00,3,23.86974729,Nantes,"Super U et Drive, Treillières",FR,22-01-23,20:50:00,4,13.65827206,32,EUR,367551,13800,VOLKSWAGEN,GOLF
0,Paris,Gare Évry Courcouronnes,FR,22-01-23,17:00:00,3,26.25897664,Nantes,Haluchère-Batignolles,FR,22-01-23,21:10:00,4,4.127774652,32,EUR,378541,15000,CITROEN,C3
0,Paris,"La Verrière Gare, La Verrière",FR,22-01-23,17:20:00,3,32.01291536,Nantes,"Beaujoire, Nantes",FR,22-01-23,21:00:00,4,4.96360027,29,EUR,345004,13200,RENAULT,CLIO IV
0,Paris,"Disneyland Paris, Chessy",FR,22-01-23,17:30:00,3,31.53678109,Nantes,Haluchère-Batignolles,FR,22-01-23,21:40:00,4,4.127774652,25,EUR,409304,15000,VOLKSWAGEN,GOLF
0,Paris,"91470 Limours, France",FR,22-01-23,17:40:00,3,30.91101702,Nantes,"Ancenis, 44150 Ancenis-Saint-Géréon, France",FR,22-01-23,21:00:00,4,32.70645983,20,EUR,312616,12000,CITROEN,SAXO
0,Paris,"Gare de Massy-TGV, 38 Av. Carnot, Massy",FR,22-01-23,18:00:00,3,15.98774868,Nantes,Nort-sur-Erdre,FR,22-01-23,22:00:00,4,24.93284774,26,EUR,354987,14400,,
0,Paris,Saint-Germain-en-Laye RER,FR,22-01-23,18:00:00,3,19.27743224,Nantes,Société d'Exploitation de l'Aéroport du Pays d'Ancenis,FR,22-01-23,22:00:00,4,34.66569306,26,EUR,343176,14400,FORD,FOCUS
0,Paris,"Choisy-Le-Roi RER, Choisy-le-Roi",FR,22-01-23,18:00:00,3,10.91233639,Nantes,"Le Cardo, Orvault",FR,22-01-23,21:50:00,4,5.416233484,32,EUR,372648,13800,RENAULT,SCENIC
0,Paris,"Pl. de la Nation, Paris, France",FR,22-01-23,18:00:00,3,3.375702159,Nantes,"44210 Pornic, France",FR,22-01-23,23:00:00,4,43.23553082,32,EUR,433872,18000,,
0,Paris,"2 Pl. de la Manufacture Nationale, 92310 Sèvres, France",FR,22-01-23,18:30:00,3,9.946267522,Nantes,Gare Nord,FR,22-01-23,22:10:00,4,0.8032659,29,EUR,377432,13200,KIA,RIO
0,Paris,Square de Conflans,FR,22-01-23,19:00:00,3,5.458767541,Nantes,"Nantes Le Cardo, Orvault",FR,22-01-23,23:10:00,4,5.411271918,27,EUR,386285,15000,RENAULT,CLIO IV
0,Paris,58 Bd Saint-Denis,FR,22-01-23,19:00:00,3,8.012915275,Nantes,Morlière,FR,22-01-23,23:10:00,4,4.970156739,32,EUR,385635,15000,AUDI,A1
0,Paris,55 Rue du Maréchal Leclerc 94410 Saint-Maurice,FR,22-01-23,19:10:00,3,6.930296832,Nantes,"Le Cardo, Orvault",FR,22-01-23,23:00:00,4,5.416233484,39,EUR,379605,13800,PEUGEOT,407
0,Paris,"91430 Vauhallan, France",FR,22-01-23,19:30:00,3,17.26456896,Nantes,Gare Sud,FR,22-01-23,23:40:00,4,0.876252394,23,EUR,396734,15000,RENAULT,SCENIC
0,Paris,"141 boulevard Massena, 75013 Paris",FR,22-01-23,19:40:00,3,4.20829289,Nantes,"Péage d'Ancenis, Ancenis-Saint-Géréon",FR,22-01-23,23:40:00,4,33.70199683,37,EUR,397793,14400,RENAULT,ESPACE IV
0,Paris,"295 Avenue Daumesnil, 75012 Paris, France",FR,22-01-23,20:00:00,4,4.855576432,Nantes,Clisson,FR,23-01-23,0:20:00,4,25.26613361,44,EUR,396304,15600,VOLVO,CROSS COUNTRY
0,Paris,"9 Rue Pierre Latécoère, Guyancourt",FR,23-01-23,7:30:00,1,22.30011599,Nantes,"9 Av. de Verdun, Saint-Brevin-les-Pins",FR,23-01-23,12:10:00,2,46.75022674,26,EUR,427095,16800,BMW,4 SERIES
0,Paris,"Marolles En Hurepoix, Marolles-en-Hurepoix",FR,23-01-23,8:00:00,1,32.68029163,Nantes,"L'océan, La Grigonnais",FR,23-01-23,12:00:00,2,35.40177449,25,EUR,400593,14400,CITROEN,C4 PICASSO II
0,Paris,"Versailles Chantiers, Versailles",FR,23-01-23,8:30:00,1,17.22158316,Nantes,"Esp. de Cardo, Orvault",FR,23-01-23,12:20:00,2,5.425583354,25,EUR,373717,13800,PEUGEOT,5008
0,Paris,"Porte de Pantin, 75019 Paris, France",FR,23-01-23,8:30:00,1,4.890835579,Nantes,Beaujoire,FR,23-01-23,13:30:00,2,4.963654108,29,EUR,381909,18000,KIA,PICANTO
0,Paris,"Épinay - Villetaneuse, Épinay-sur-Seine",FR,23-01-23,8:30:00,1,11.44507599,Nantes,"9 Rue Linné, Nantes",FR,23-01-23,13:10:00,2,1.71738949,30,EUR,400695,16800,OPEL,ASTRA
0,Paris,Nation,FR,23-01-23,9:00:00,1,3.392106407,Nantes,"Pl. Pirmil, 44200 Nantes, France",FR,23-01-23,13:00:00,2,2.386629021,26,EUR,388743,14400,VOLVO,XC70
0,Paris,Rambouillet,FR,23-01-23,9:00:00,1,44.93790082,Nantes,"Pl. Pirmil, 44200 Nantes, France",FR,23-01-23,12:30:00,2,2.386629021,29,EUR,339907,12600,RENAULT,CAPTUR
0,Paris,"8 Rue Sainte-Anne, Versailles",FR,23-01-23,10:00:00,1,17.56503871,Nantes,"Ancenis, Ancenis-Saint-Géréon",FR,23-01-23,13:40:00,2,32.70645983,21,EUR,335445,13200,DS,VERSION 4
0,Paris,"5 Square Eugène Pottier, 91000 Évry, France",FR,23-01-23,10:50:00,1,27.09658532,Nantes,Aire de covoiturage cardo,FR,23-01-23,14:40:00,2,5.273338502,30,EUR,373863,13800,OPEL,VECTRA
0,Paris,Jardins Animés,FR,23-01-23,11:20:00,1,20.78238384,Nantes,145 Rue de la Robinière,FR,23-01-23,15:30:00,2,6.024312063,29,EUR,409934,15000,RENAULT,GRAND KANGOO
0,Paris,"CHAUSSEA Garges-lès-Gonesse, Garges-lès-Gonesse",FR,23-01-23,11:20:00,1,13.95612237,Nantes,"Rue du Général de Gaulle, Savenay",FR,23-01-23,16:10:00,3,33.80449545,32,EUR,430033,17400,FORD,FOCUS
0,Paris,Villeparisis – Mitry-le-Neuf,FR,23-01-23,11:30:00,1,21.228564,Nantes,Nantes Le Cardo,FR,23-01-23,16:00:00,3,5.411271918,25,EUR,405518,16200,,
0,Paris,Palaiseau - Villebon,FR,23-01-23,14:00:00,2,18.57695896,Nantes,Gare Nantes Sud,FR,23-01-23,17:40:00,3,0.978290132,23,EUR,359712,13200,CITROEN,BERLINGO
0,Paris,"Av. Rapp, 78340 Les Clayes-sous-Bois, France",FR,23-01-23,15:00:00,2,27.62377491,Nantes,"Rue de l'Île Mabon, 44200 Nantes, France",FR,23-01-23,19:00:00,3,1.31020936,23,EUR,366818,14400,PEUGEOT,3008
0,Paris,"Place de la Porte de Montreuil, 75020 Paris, France",FR,23-01-23,15:00:00,2,4.499569365,Nantes,"St-herblain_f. Mitterrand Tram Bus, Saint-Herblain",FR,23-01-23,20:40:00,4,6.487393524,23,EUR,471385,20400,FIAT,TIPO
0,Paris,"Rue Tarbé, 75017 Paris, France",FR,23-01-23,16:30:00,3,4.405615636,Nantes,"Saint-Crespin-sur-Moine, 49230 Sèvremoine, France",FR,23-01-23,21:30:00,4,30.57767982,31,EUR,435846,18000,RENAULT,CLIO
0,Paris,IKEA Vélizy - Cuisine et salle de bain,FR,23-01-23,17:00:00,3,12.39684431,Nantes,Haluchère-Batignolles,FR,23-01-23,21:50:00,4,4.127679656,26,EUR,379302,17400,TESLA,MODEL 3
0,Paris,"Créteil Soleil, Créteil",FR,23-01-23,19:00:00,3,11.36199441,Nantes,"Gare Sud, Nantes",FR,23-01-23,23:00:00,4,0.876251433,29,EUR,381424,14400,RENAULT,LAGUNA II
0,Paris,Paris La Défense Arena,FR,23-01-23,20:00:00,4,9.907960488,Nantes,Gare Sud,FR,24-01-23,0:10:00,4,0.876252394,23,EUR,387487,15000,AUDI,Q5
0,Paris,Disneyland Paris,FR,23-01-23,20:30:00,4,31.58015518,Nantes,"44260 Savenay, France",FR,24-01-23,1:20:00,4,33.4319929,27,EUR,447382,17400,,
0,Paris,55 Rue du Maréchal Leclerc 94410 Saint-Maurice,FR,23-01-23,22:00:00,4,6.930296832,Nantes,"Rue du Ranzay, 44300 Nantes",FR,24-01-23,2:30:00,4,4.175569917,29,EUR,412779,16200,PEUGEOT,208
0,Paris,"Châteaufort, France",FR,24-01-23,8:30:00,1,23.30014671,Nantes,"44680 Sainte-Pazanne, France",FR,24-01-23,12:40:00,2,23.36332901,29,EUR,394904,15000,RENAULT,SCENIC
0,Paris,"20 Rue Gilbert Cesbron, Paris",FR,24-01-23,13:00:00,2,4.968140483,Nantes,"Bd Jules Verne, 44300 Nantes, France",FR,24-01-23,17:30:00,3,3.152603949,27,EUR,389151,16200,PEUGEOT,208
0,Paris,Aéroport de Paris-Charles de Gaulle,FR,24-01-23,13:50:00,2,22.23640696,Nantes,"Saint-Brevin-les-Pins, France",FR,24-01-23,19:00:00,3,46.39336016,35,EUR,465611,18600,PEUGEOT,308
0,Paris,Chilly Mazarin,FR,24-01-23,14:00:00,2,17.63647775,Nantes,"Centre commercial Auchan Saint Sebastien, 2 Rue Pierre Mendès France, 44230 Saint-Sébastien-sur-Loire",FR,24-01-23,17:40:00,3,5.380660337,25,EUR,369341,13200,,
0,Paris,Dourdan,FR,24-01-23,18:00:00,3,44.01378112,Nantes,"Gare de Nantes Sud, Nantes",FR,24-01-23,22:10:00,4,0.825703814,26,EUR,374685,15000,RENAULT,SCENIC II
